,dataset,scenario,model,f1,f1,accuracy,accuracy,precision,precision,recall,recall,detection_rate,detection_rate,mapping_accuracy,mapping_accuracy,unseen_window_count,train_time_sec,inference_time_sec,state_count,density
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,mean,mean,mean,mean
103,SKAB_Fold1,Unseen,Automata_W5_A3,0.07710843373493977,0.0,0.5715883668903803,0.0,0.7619047619047619,0.0,0.04060913705583756,0.0,0.0,0.0,0.0,0.0,0.0,0.007648611068725586,0.002037668228149414,64.0,0.025634765625
104,SKAB_Fold1,Unseen,Automata_W5_A4,0.09569377990430622,0.0,0.5771812080536913,0.0,0.8333333333333334,0.0,0.050761421319796954,0.0,0.875,0.0,0.875,0.0,8.0,0.0076844215393066405,0.01618647575378418,83.0,0.018144868631151112
105,SKAB_Fold1,Unseen,Automata_W5_A5,0.3246492985971944,0.0,0.6230425055928411,0.0,0.7714285714285715,0.0,0.20558375634517767,0.0,0.9047619047619048,0.0,0.76,0.0,50.0,0.007972240447998047,0.08838958740234375,95.0,0.015290858725761771
106,SKAB_Fold1,Unseen,Automata_W5_A6,0.054919908466819226,0.0,0.5380313199105146,0.0,0.27906976744186046,0.0,0.030456852791878174,0.0,0.625,0.0,0.2631578947368421,0.0,19.0,0.007903575897216797,0.044196796417236325,143.0,0.011149689471367793
107,SKAB_Fold1,Unseen,Automata_W6_A3,0.033816425120772944,0.0,0.46018893387314447,0.0,0.35,0.0,0.017766497461928935,0.0,0.0,0.0,0.0,0.0,7.0,0.007356977462768555,0.017772197723388672,99.0,0.014182226303438425
108,SKAB_Fold1,Unseen,Automata_W6_A4,0.07582938388625593,0.0,0.47368421052631576,0.0,0.5714285714285714,0.0,0.04060913705583756,0.0,1.0,0.0,0.5,0.0,20.0,0.007493209838867187,0.0873608112335205,121.0,0.010655009903695103
109,SKAB_Fold1,Unseen,Automata_W6_A5,0.4474708171206226,0.0,0.6167341430499326,0.0,0.9583333333333334,0.0,0.2918781725888325,0.0,0.9574468085106383,0.0,0.9574468085106383,0.0,94.0,0.007885980606079101,0.41031656265258787,128.0,0.0098876953125
110,SKAB_Fold1,Unseen,Automata_W6_A6,0.13394919168591224,0.0,0.4939271255060729,0.0,0.7435897435897436,0.0,0.07360406091370558,0.0,0.8275862068965518,0.0,0.6666666666666666,0.0,36.0,0.008300590515136718,0.2672323703765869,198.0,0.006836037139067443
111,SKAB_Fold1,Unseen,CNN1D,0.0,0.0,0.6574977817213842,0.0,0.0,0.0,0.0,0.0,,,,,,6.993526029586792,0.09190025329589843,,
112,SKAB_Fold1,Unseen,GRU,0.17657243396801206,0.010784350594174298,0.6489795918367347,0.014394560181125025,0.4602452600398982,0.05736649187904867,0.11010362694300517,0.011255276681983664,,,,,,16.304820919036864,0.19134268760681153,,
113,SKAB_Fold1,Unseen,LSTM,0.12128245739459878,0.08656505519526035,0.6527062999112688,0.02634321437710886,0.49542062325771274,0.36481844015927595,0.07681347150259067,0.0638332979295425,,,,,,12.75073528289795,0.16390843391418458,,
114,SKAB_Fold2,Gaussian_Noise,Automata_W3_A3,0.20847811013847473,0.035284042837449764,0.37602143335565974,0.025019232869869228,0.2095666656999069,0.034363376987052933,0.20743243243243245,0.03625662706104474,0.0,0.0,0.0,0.0,27.6,0.010085487365722656,0.005298089981079101,17.0,0.11764705882352941
115,SKAB_Fold2,Gaussian_Noise,Automata_W3_A4,0.21309482491086054,0.01911417817438335,0.4384460817146684,0.013181472889682367,0.23973877350155348,0.019537125662817525,0.19189189189189187,0.019058665821038295,0.9777777777777779,0.04969039949999534,0.08415900646116473,0.04776519038406662,129.2,0.010303640365600586,0.02293086051940918,25.0,0.08
116,SKAB_Fold2,Gaussian_Noise,Automata_W3_A5,0.19786392069997336,0.01765959019745964,0.4002679169457468,0.013845436070994912,0.21061858080360887,0.016209199076908154,0.18682432432432433,0.0200793372528638,0.8516935483870969,0.027441352129274784,0.17712484438803613,0.024238129894902125,316.0,0.010205745697021484,0.0676239013671875,31.0,0.06139438085327784
117,SKAB_Fold2,Gaussian_Noise,Automata_W3_A6,0.2537041428739709,0.02616620897786505,0.40348292029470867,0.015489446236637394,0.25151514687609317,0.02277627166295172,0.2560810810810811,0.03027845117491147,0.8072023421082276,0.026253348201077106,0.29217012687405103,0.03770405885551349,468.8,0.010231542587280273,0.13154325485229493,40.0,0.05125
118,SKAB_Fold2,Gaussian_Noise,Automata_W4_A3,0.49061109628105115,0.05267352982470468,0.6488809310653536,0.03959619498241235,0.4328368505394896,0.04933489418719691,0.5663663663663663,0.05656497142568696,0.2,0.447213595499958,0.11666666666666667,0.2608745973749755,15.8,0.009465456008911133,0.008757877349853515,34.0,0.05017301038062284
119,SKAB_Fold2,Gaussian_Noise,Automata_W4_A4,0.38278656391582755,0.04338954109169769,0.6689346463742167,0.017096795167186853,0.4297891279123684,0.03892196813638087,0.34534534534534533,0.04569106322733615,0.9148198803371217,0.02400432779140485,0.3719280984255576,0.07384660146699379,95.0,0.009084081649780274,0.07248129844665527,52.0,0.03550295857988166
120,SKAB_Fold2,Gaussian_Noise,Automata_W4_A5,0.3859724689804165,0.019324019798483395,0.6028648164726947,0.0157956094520818,0.3582639684622081,0.019993222968420103,0.4186186186186186,0.02182090345295489,0.8520635422174647,0.03396388569011334,0.38791499592478784,0.04119785880744458,242.2,0.00939321517944336,0.20731062889099122,59.0,0.030163746049985635
121,SKAB_Fold2,Gaussian_Noise,Automata_W4_A6,0.557260364559792,0.023352550542682055,0.6367054610564011,0.027494683384930513,0.438283521019458,0.024081695930096653,0.7657657657657657,0.024024024024024024,0.9121310494491078,0.022097487496054766,0.46998234562035546,0.04594328109221362,448.2,0.009531688690185548,0.5443799495697021,81.0,0.022252705380277397
122,SKAB_Fold2,Gaussian_Noise,Automata_W5_A3,0.6461525108598237,0.02670457424529042,0.7350561797752808,0.022237541886592015,0.6471946835295002,0.037966795921396686,0.6462462462462463,0.031092322175482984,1.0,0.0,0.6423930671518114,0.07606830617187371,114.6,0.00881943702697754,0.09281325340270996,48.0,0.029513888888888888
123,SKAB_Fold2,Gaussian_Noise,Automata_W5_A4,0.60787157850304,0.02334233345597033,0.7265168539325843,0.012552125882039477,0.6560783936880472,0.022436575706609414,0.5675675675675675,0.03816295803945596,0.9534001875178346,0.012685235798546456,0.6643194941702404,0.07151063026438316,111.2,0.008852529525756835,0.22295832633972168,97.0,0.016686151557019874
124,SKAB_Fold2,Gaussian_Noise,Automata_W5_A5,0.6185020469250768,0.05140354970357066,0.6815730337078652,0.03992006910924828,0.5600771898831963,0.042959442891754025,0.6912912912912913,0.06789709434744777,0.9238781760897309,0.032803748673394306,0.5490240482761258,0.057067454429101216,356.8,0.008991384506225586,0.8641256809234619,103.0,0.015270053727966821
125,SKAB_Fold2,Gaussian_Noise,Automata_W5_A6,0.6602761769115549,0.013006533633136495,0.6748314606741573,0.013957028212903764,0.5421325815855789,0.012369467506447964,0.8444444444444444,0.017942785881429037,0.9473033169399304,0.013109858476110459,0.574895416036307,0.018164909854024844,434.8,0.008914852142333984,1.5878774642944335,137.0,0.010975544781288295
126,SKAB_Fold2,Gaussian_Noise,Automata_W6_A3,0.7817240686354683,0.05151854866987654,0.8219512195121951,0.03497667686810965,0.8683418709515329,0.026881829401829038,0.7135135135135136,0.07646166966178551,0.980722536768767,0.00562070475433804,0.8600133711428087,0.04696583301935371,178.6,0.008434057235717773,0.43714070320129395,68.0,0.018598615916955018
127,SKAB_Fold2,Gaussian_Noise,Automata_W6_A4,0.7860821457587701,0.041923669207328436,0.810840108401084,0.028238300328673634,0.7981288093065146,0.012982810393959838,0.7771771771771772,0.07630819128490923,0.9797721501247585,0.005525416395623202,0.8294699248120301,0.029487831040042777,253.4,0.008844423294067382,1.283107376098633,134.0,0.010637112942748942
128,SKAB_Fold2,Gaussian_Noise,Automata_W6_A5,0.7601682585042331,0.02530928298485802,0.7604336043360433,0.02842946305519271,0.6946213341936258,0.03244570656559979,0.8408408408408409,0.036160944681057954,0.9692678937153534,0.009763296846816923,0.6860990526631043,0.043889815392455477,366.2,0.008687829971313477,2.296503210067749,140.0,0.009693877551020408
129,SKAB_Fold2,Gaussian_Noise,Automata_W6_A6,0.7295595414089202,0.01090024504376204,0.6994579945799458,0.018514662387421135,0.614985570203191,0.01913775566689008,0.897897897897898,0.027110315443345002,0.9716385812184782,0.00861162705994125,0.6746293366892073,0.02217150228458632,423.4,0.008724594116210937,3.8468343734741213,186.0,0.007226268932824605
130,SKAB_Fold2,Gaussian_Noise,CNN1D,0.17516680220082298,0.1523092152656916,0.6338530066815145,0.03351504613111913,0.31514832587054875,0.185413216833376,0.14175895765472313,0.15388981838445331,,,,,,8.263830375671386,0.11107230186462402,,
131,SKAB_Fold2,Gaussian_Noise,GRU,0.3313518898224865,0.10032446926967249,0.6014699331848552,0.02078835237497904,0.3897607150775567,0.018503239847485364,0.30840390879478824,0.13755234048501616,,,,,,18.437105798721312,0.2162322998046875,,
132,SKAB_Fold2,Gaussian_Noise,LSTM,0.18053765672437422,0.17235318887465523,0.6344766146993319,0.030275363514323368,0.4477048042430888,0.35723972162005035,0.1497068403908795,0.15428011323763993,,,,,,14.763996267318726,0.18215999603271485,,
133,SKAB_Fold2,Original,Automata_W3_A3,0.0,0.0,0.5445411922304085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010098981857299804,0.0027839183807373048,17.0,0.11764705882352941
134,SKAB_Fold2,Original,Automata_W3_A4,0.08862629246676514,0.0,0.5867381111855325,0.0,0.35294117647058826,0.0,0.05067567567567568,0.0,0.0,0.0,0.25,0.0,4.0,0.01026911735534668,0.0033515453338623046,25.0,0.08
135,SKAB_Fold2,Original,Automata_W3_A5,0.06334841628959276,0.0,0.5840589417280643,0.0,0.29577464788732394,0.0,0.03547297297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.010148096084594726,0.0027990341186523438,31.0,0.06139438085327784
136,SKAB_Fold2,Original,Automata_W3_A6,0.04892966360856269,0.0,0.5833891493636972,0.0,0.25806451612903225,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.010175752639770507,0.0027534008026123048,40.0,0.05125
137,SKAB_Fold2,Original,Automata_W4_A3,0.08040201005025126,0.0,0.6723366159355416,0.0,0.24615384615384617,0.0,0.04804804804804805,0.0,0.0,0.0,0.0,0.0,0.0,0.009487390518188477,0.002611398696899414,34.0,0.05017301038062284
138,SKAB_Fold2,Original,Automata_W4_A4,0.11488250652741513,0.0,0.6965085049239033,0.0,0.44000000000000006,0.0,0.06606606606606606,0.0,0.0,0.0,0.0,0.0,5.0,0.009363937377929687,0.00526275634765625,52.0,0.03550295857988166
139,SKAB_Fold2,Original,Automata_W4_A5,0.07614213197969544,0.0,0.6741271262309758,0.0,0.2459016393442623,0.0,0.04504504504504504,0.0,0.0,0.0,0.16666666666666666,0.0,6.0,0.009543132781982423,0.007194948196411133,59.0,0.030163746049985635
140,SKAB_Fold2,Original,Automata_W4_A6,0.16080402010050251,0.0,0.7009847806624888,0.0,0.49230769230769234,0.0,0.0960960960960961,0.0,1.0,0.0,0.5,0.0,10.0,0.009792757034301759,0.01102752685546875,81.0,0.022252705380277397
141,SKAB_Fold2,Original,Automata_W5_A3,0.1343669250645995,0.0,0.6235955056179775,0.0,0.4814814814814815,0.0,0.07807807807807808,0.0,1.0,0.0,0.6666666666666666,0.0,18.0,0.008964872360229493,0.012232732772827149,48.0,0.029513888888888888
142,SKAB_Fold2,Original,Automata_W5_A4,0.2077922077922078,0.0,0.6573033707865169,0.0,0.7692307692307693,0.0,0.12012012012012012,0.0,1.0,0.0,0.6666666666666666,0.0,18.0,0.009146165847778321,0.031894588470458986,97.0,0.016686151557019874
143,SKAB_Fold2,Original,Automata_W5_A5,0.3761467889908257,0.0,0.6943820224719102,0.0,0.7961165048543689,0.0,0.24624624624624625,0.0,0.9130434782608695,0.0,0.7049180327868853,0.0,61.0,0.00892186164855957,0.09627132415771485,103.0,0.015270053727966821
144,SKAB_Fold2,Original,Automata_W5_A6,0.14871794871794872,0.0,0.6269662921348315,0.0,0.5087719298245614,0.0,0.08708708708708708,0.0,1.0,0.0,0.5769230769230769,0.0,26.0,0.008945608139038086,0.05491328239440918,137.0,0.010975544781288295
145,SKAB_Fold2,Original,Automata_W6_A3,0.20689655172413796,0.0,0.5948509485094851,0.0,0.8863636363636364,0.0,0.11711711711711711,0.0,1.0,0.0,1.0,0.0,14.0,0.008532047271728516,0.024499893188476562,68.0,0.018598615916955018
146,SKAB_Fold2,Original,Automata_W6_A4,0.33658536585365856,0.0,0.6314363143631436,0.0,0.8961038961038961,0.0,0.20720720720720723,0.0,1.0,0.0,0.7333333333333333,0.0,30.0,0.00870203971862793,0.11097187995910644,134.0,0.010637112942748942
147,SKAB_Fold2,Original,Automata_W6_A5,0.3741339491916859,0.0,0.6327913279132791,0.0,0.8100000000000002,0.0,0.24324324324324326,0.0,1.0,0.0,0.8082191780821917,0.0,73.0,0.008693504333496093,0.3760825157165527,140.0,0.009693877551020408
148,SKAB_Fold2,Original,Automata_W6_A6,0.23786407766990295,0.0,0.5745257452574526,0.0,0.620253164556962,0.0,0.14714714714714713,0.0,1.0,0.0,0.5526315789473685,0.0,38.0,0.008794689178466797,0.19758253097534179,186.0,0.007226268932824605
149,SKAB_Fold2,Original,CNN1D,0.017064846416382253,0.0381581566126244,0.6548775055679287,0.0072709560070149115,0.06726457399103139,0.15040815992151055,0.00977198697068404,0.021850827141691755,,,,,,7.484078741073608,0.11124272346496582,,
150,SKAB_Fold2,Original,GRU,0.3195170315196666,0.04510609408307192,0.6101559020044544,0.029964603963460807,0.406650712780944,0.045513431364988574,0.2732247557003257,0.07504818132157902,,,,,,19.66053624153137,0.2164407730102539,,
151,SKAB_Fold2,Original,LSTM,0.17029902655700377,0.15874106035998856,0.6282405345211581,0.03717989152229276,0.2371295479704952,0.2204461510951215,0.1391530944625407,0.13561023842386244,,,,,,14.741664218902589,0.18169550895690917,,
152,SKAB_Fold2,Unseen,Automata_W3_A3,0.0,0.0,0.5445411922304085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010095024108886718,0.0027709007263183594,17.0,0.11764705882352941
153,SKAB_Fold2,Unseen,Automata_W3_A4,0.08862629246676514,0.0,0.5867381111855325,0.0,0.35294117647058826,0.0,0.05067567567567568,0.0,0.0,0.0,0.25,0.0,4.0,0.010347652435302734,0.0033712387084960938,25.0,0.08
154,SKAB_Fold2,Unseen,Automata_W3_A5,0.06334841628959276,0.0,0.5840589417280643,0.0,0.29577464788732394,0.0,0.03547297297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.010196733474731445,0.0027817726135253907,31.0,0.06139438085327784
155,SKAB_Fold2,Unseen,Automata_W3_A6,0.04892966360856269,0.0,0.5833891493636972,0.0,0.25806451612903225,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.010165786743164063,0.0027610301971435548,40.0,0.05125
156,SKAB_Fold2,Unseen,Automata_W4_A3,0.08040201005025126,0.0,0.6723366159355416,0.0,0.24615384615384617,0.0,0.04804804804804805,0.0,0.0,0.0,0.0,0.0,0.0,0.009585285186767578,0.0025907516479492187,34.0,0.05017301038062284
157,SKAB_Fold2,Unseen,Automata_W4_A4,0.11488250652741513,0.0,0.6965085049239033,0.0,0.44000000000000006,0.0,0.06606606606606606,0.0,0.0,0.0,0.0,0.0,5.0,0.009298753738403321,0.005157566070556641,52.0,0.03550295857988166
158,SKAB_Fold2,Unseen,Automata_W4_A5,0.07614213197969544,0.0,0.6741271262309758,0.0,0.2459016393442623,0.0,0.04504504504504504,0.0,0.0,0.0,0.16666666666666666,0.0,6.0,0.009392309188842773,0.007082414627075195,59.0,0.030163746049985635
159,SKAB_Fold2,Unseen,Automata_W4_A6,0.16080402010050251,0.0,0.7009847806624888,0.0,0.49230769230769234,0.0,0.0960960960960961,0.0,1.0,0.0,0.5,0.0,10.0,0.009602546691894531,0.010905790328979491,81.0,0.022252705380277397
160,SKAB_Fold2,Unseen,Automata_W5_A3,0.1343669250645995,0.0,0.6235955056179775,0.0,0.4814814814814815,0.0,0.07807807807807808,0.0,1.0,0.0,0.6666666666666666,0.0,18.0,0.008862638473510742,0.011812782287597657,48.0,0.029513888888888888
161,SKAB_Fold2,Unseen,Automata_W5_A4,0.2077922077922078,0.0,0.6573033707865169,0.0,0.7692307692307693,0.0,0.12012012012012012,0.0,1.0,0.0,0.6666666666666666,0.0,18.0,0.009243059158325195,0.03086395263671875,97.0,0.016686151557019874
162,SKAB_Fold2,Unseen,Automata_W5_A5,0.3761467889908257,0.0,0.6943820224719102,0.0,0.7961165048543689,0.0,0.24624624624624625,0.0,0.9130434782608695,0.0,0.7049180327868853,0.0,61.0,0.009187555313110352,0.09739532470703124,103.0,0.015270053727966821
163,SKAB_Fold2,Unseen,Automata_W5_A6,0.14871794871794872,0.0,0.6269662921348315,0.0,0.5087719298245614,0.0,0.08708708708708708,0.0,1.0,0.0,0.5769230769230769,0.0,26.0,0.008983278274536132,0.05512480735778809,137.0,0.010975544781288295
164,SKAB_Fold2,Unseen,Automata_W6_A3,0.20689655172413796,0.0,0.5948509485094851,0.0,0.8863636363636364,0.0,0.11711711711711711,0.0,1.0,0.0,1.0,0.0,14.0,0.00854487419128418,0.024426698684692383,68.0,0.018598615916955018
165,SKAB_Fold2,Unseen,Automata_W6_A4,0.33658536585365856,0.0,0.6314363143631436,0.0,0.8961038961038961,0.0,0.20720720720720723,0.0,1.0,0.0,0.7333333333333333,0.0,30.0,0.008820772171020508,0.11105413436889648,134.0,0.010637112942748942
166,SKAB_Fold2,Unseen,Automata_W6_A5,0.3741339491916859,0.0,0.6327913279132791,0.0,0.8100000000000002,0.0,0.24324324324324326,0.0,1.0,0.0,0.8082191780821917,0.0,73.0,0.008702993392944336,0.3779744148254395,140.0,0.009693877551020408
167,SKAB_Fold2,Unseen,Automata_W6_A6,0.23786407766990295,0.0,0.5745257452574526,0.0,0.620253164556962,0.0,0.14714714714714713,0.0,1.0,0.0,0.5526315789473685,0.0,38.0,0.008809661865234375,0.19797000885009766,186.0,0.007226268932824605
168,SKAB_Fold2,Unseen,CNN1D,0.03064993813426025,0.06782001466751911,0.6544766146993318,0.0059106127078861976,0.09111640145345194,0.1804223267046821,0.018762214983713353,0.041590364339889246,,,,,,8.114065742492675,0.11098136901855468,,
169,SKAB_Fold2,Unseen,GRU,0.30497818560470147,0.0070826902469441864,0.5970155902004455,0.02090790971824458,0.37527647078067633,0.03271104953084436,0.2588925081433225,0.019268415703764807,,,,,,19.658773565292357,0.21690926551818848,,
170,SKAB_Fold2,Unseen,LSTM,0.28775659776999063,0.16526525209771864,0.6019599109131403,0.03167183517460997,0.3064339306857733,0.17169765142398732,0.2738762214983713,0.16414456148665194,,,,,,14.71918864250183,0.18226733207702636,,
171,SKAB_Fold3,Gaussian_Noise,Automata_W3_A3,0.3863612202119945,0.023386226838028233,0.6,0.002817908100195947,0.4869258456468465,0.005039723203795616,0.3212947189097104,0.03222419425185859,0.7777777777777778,0.43744488188954506,0.3820403280929597,0.2886665928771929,29.0,0.01000804901123047,0.005607986450195312,17.0,0.11764705882352941
172,SKAB_Fold3,Gaussian_Noise,Automata_W3_A4,0.4040212292511348,0.021388965826140895,0.6014735432016075,0.01373482696209636,0.4905755660571316,0.02523295468563027,0.34378194207836454,0.022290190437882294,0.9023956546033661,0.021223812822293978,0.5259300193104878,0.0571058450641829,144.6,0.010262012481689453,0.02535872459411621,26.0,0.07692307692307693
173,SKAB_Fold3,Gaussian_Noise,Automata_W3_A5,0.4263899331027714,0.014490547792844817,0.5523107836570663,0.014861242132967654,0.4299337768249211,0.018076429016967176,0.4231686541737649,0.015779947089484728,0.8515087439964184,0.05080138576258589,0.4960047894169836,0.02728063746443032,324.4,0.01011505126953125,0.07593336105346679,34.0,0.05795847750865052
174,SKAB_Fold3,Gaussian_Noise,Automata_W3_A6,0.4630229836437719,0.019870926536798266,0.5657066309444072,0.010743853687763054,0.45056076716158155,0.013038363513602153,0.4770017035775128,0.03476717484149667,0.7899847904496772,0.011003275942776876,0.48556581806803656,0.012655099622683052,493.2,0.010182571411132813,0.13813409805297852,40.0,0.05125
175,SKAB_Fold3,Gaussian_Noise,Automata_W4_A3,0.30821285828047634,0.011458396911570154,0.5967770814682185,0.008268397413800409,0.39225381785966973,0.013500369392477535,0.25417721518987346,0.014276326258097894,0.8977564102564102,0.09273018075796924,0.5079191938510824,0.19044159508508604,25.8,0.009315872192382812,0.010623931884765625,32.0,0.0537109375
176,SKAB_Fold3,Gaussian_Noise,Automata_W4_A4,0.45456905556388055,0.02375356235010525,0.6438675022381378,0.0157167644394833,0.4960077981428583,0.026618604682960574,0.419746835443038,0.024110518381385577,0.9214137016782903,0.008917797291074331,0.48570945373836893,0.02898124814925991,196.6,0.009237241744995118,0.12085070610046386,51.0,0.03652441368704344
177,SKAB_Fold3,Gaussian_Noise,Automata_W4_A5,0.3949526727107194,0.02959118949428495,0.5264100268576545,0.030570046694653272,0.3608095836523112,0.03180193303110351,0.43645569620253166,0.026406895818542362,0.8272607152607152,0.04153532270070552,0.3357418475673172,0.027165378143861777,312.8,0.009441518783569336,0.29509973526000977,66.0,0.028007346189164374
178,SKAB_Fold3,Gaussian_Noise,Automata_W4_A6,0.5211596274743925,0.018178747639301693,0.5919427036705461,0.023925264615650012,0.4460148205368843,0.02164359613722905,0.6273417721518987,0.01720774224604192,0.8600792817812613,0.029605119425657793,0.49760732382818523,0.012222070897890479,441.2,0.009552478790283203,0.5321715354919434,79.0,0.023073225444640282
179,SKAB_Fold3,Gaussian_Noise,Automata_W5_A3,0.23771941242892955,0.020953288649656863,0.47820224719101123,0.011692953474829383,0.3382587999104846,0.02021871220898089,0.1837974683544304,0.02167478966380151,0.9188888888888889,0.05115939748098371,0.35641600229835524,0.11415010203192842,47.2,0.008808374404907227,0.03642196655273437,54.0,0.02777777777777778
180,SKAB_Fold3,Gaussian_Noise,Automata_W5_A4,0.5119587229824157,0.03864734277092223,0.591685393258427,0.037975201045653086,0.5472819255613917,0.052762838190061195,0.4820253164556962,0.03556038440388536,0.9684034036106428,0.023483847256732495,0.48979295053463856,0.06527699005011363,164.0,0.008987951278686523,0.3396031379699707,99.0,0.016732986429956128
181,SKAB_Fold3,Gaussian_Noise,Automata_W5_A5,0.5416306232798964,0.03595640199911395,0.5559550561797753,0.026830180836357617,0.49933124502556686,0.024120364062964514,0.5929113924050633,0.05760258677806995,0.9479155931124277,0.013042641948918587,0.4474200814389716,0.06044776787979014,328.0,0.008961772918701172,1.037729024887085,117.0,0.013733654759295786
182,SKAB_Fold3,Gaussian_Noise,Automata_W5_A6,0.5930155560926647,0.02193949218962152,0.5671910112359551,0.024711439057660437,0.5089911763882831,0.019782285606234868,0.7103797468354431,0.026346148335691544,0.9169677388196658,0.017106998890130107,0.4640412318772695,0.028372956508450873,394.8,0.009055566787719727,1.6115907192230225,146.0,0.010696190654907112
183,SKAB_Fold3,Gaussian_Noise,Automata_W6_A3,0.2572095872341616,0.028883034221224718,0.43143631436314356,0.025342738408143165,0.43017710377958823,0.04606510263826172,0.18430379746835443,0.024506015271554563,0.9416706192358365,0.06382403062574846,0.3952776490546111,0.11608786440185032,75.2,0.008468818664550782,0.15059981346130372,82.0,0.017251635930993457
184,SKAB_Fold3,Gaussian_Noise,Automata_W6_A4,0.5126121854841357,0.02217000204908835,0.5075880758807588,0.01353657858400239,0.544788557374118,0.013411455794155891,0.48455696202531645,0.03259831615760986,0.9751851740078965,0.014686754210736615,0.5614335421852938,0.03657823824608121,232.0,0.00885162353515625,1.2263685703277587,160.0,0.0087890625
185,SKAB_Fold3,Gaussian_Noise,Automata_W6_A5,0.5719983654545453,0.01799621656077274,0.5306233062330623,0.017786327179523484,0.5587179897185026,0.0156894504801686,0.5863291139240506,0.026224231215349,0.9531120748435035,0.01481111155247222,0.5388962326463494,0.03360639033809249,340.4,0.008837413787841798,2.4289207458496094,177.0,0.007756391841424878
186,SKAB_Fold3,Gaussian_Noise,Automata_W6_A6,0.6330108415695966,0.019043792270313376,0.5360433604336043,0.025087884685166654,0.5492228392005158,0.019047370460534688,0.7478481012658228,0.03422874689854291,0.9660025572834787,0.014948027871426602,0.5431988855513679,0.03162314761396868,446.6,0.008816719055175781,4.248317623138428,215.0,0.006316928069226608
187,SKAB_Fold3,Gaussian_Noise,CNN1D,0.029192200557103067,0.06527574485848969,0.6584985520160392,0.0,0.1,0.22360679774997896,0.01709067188519243,0.03821590411643476,,,,,,8.048733568191528,0.1106374740600586,,
188,SKAB_Fold3,Gaussian_Noise,GRU,0.08614178096494593,0.11373963526252867,0.6537758966362219,0.007404105044462585,0.31462195042542107,0.30541148876537094,0.05622961513372472,0.07524342374606223,,,,,,18.4232271194458,0.21581783294677734,,
189,SKAB_Fold3,Gaussian_Noise,LSTM,0.0,0.0,0.6584985520160392,0.0,0.0,0.0,0.0,0.0,,,,,,14.751884412765502,0.18126893043518066,,
190,SKAB_Fold3,Original,Automata_W3_A3,0.0288,0.0,0.5934360348292029,0.0,0.23684210526315788,0.0,0.015332197614991484,0.0,0.0,0.0,0.0,0.0,0.0,0.01010274887084961,0.002770662307739258,17.0,0.11764705882352941
191,SKAB_Fold3,Original,Automata_W3_A4,0.12103746397694523,0.0,0.5914266577361018,0.0,0.3925233644859813,0.0,0.07155025553662692,0.0,0.0,0.0,0.14285714285714285,0.0,7.0,0.010180330276489258,0.0037336826324462892,26.0,0.07692307692307693
192,SKAB_Fold3,Original,Automata_W3_A5,0.03785488958990536,0.0,0.5914266577361018,0.0,0.2553191489361702,0.0,0.020442930153321975,0.0,0.75,0.0,0.2727272727272727,0.0,11.0,0.010132026672363282,0.00474252700805664,34.0,0.05795847750865052
193,SKAB_Fold3,Original,Automata_W3_A6,0.1069364161849711,0.0,0.5860683188211654,0.0,0.3523809523809524,0.0,0.06303236797274275,0.0,0.5,0.0,0.4166666666666667,0.0,12.0,0.010185861587524414,0.005523157119750976,40.0,0.05125
194,SKAB_Fold3,Original,Automata_W4_A3,0.013921113689095127,0.0,0.6195165622202328,0.0,0.08333333333333333,0.0,0.00759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.009392738342285156,0.002551698684692383,32.0,0.0537109375
195,SKAB_Fold3,Original,Automata_W4_A4,0.1726315789473684,0.0,0.64816472694718,0.0,0.5125,0.0,0.10379746835443038,0.0,0.0,0.0,0.1,0.0,10.0,0.009465169906616212,0.007949638366699218,51.0,0.03652441368704344
196,SKAB_Fold3,Original,Automata_W4_A5,0.0136986301369863,0.0,0.6132497761862131,0.0,0.06976744186046512,0.0,0.00759493670886076,0.0,0.0,0.0,0.16666666666666666,0.0,6.0,0.009548521041870118,0.007771062850952149,66.0,0.028007346189164374
197,SKAB_Fold3,Original,Automata_W4_A6,0.17813765182186234,0.0,0.6365264100268576,0.0,0.4444444444444445,0.0,0.11139240506329114,0.0,0.8333333333333334,0.0,0.38095238095238093,0.0,21.0,0.009613466262817384,0.021182727813720704,79.0,0.023073225444640282
198,SKAB_Fold3,Original,Automata_W5_A3,0.03747072599531616,0.0,0.5382022471910113,0.0,0.25,0.0,0.020253164556962026,0.0,0.0,0.0,0.0,0.0,6.0,0.00896158218383789,0.007662200927734375,54.0,0.02777777777777778
199,SKAB_Fold3,Original,Automata_W5_A4,0.2845691382765531,0.0,0.5988764044943821,0.0,0.6826923076923077,0.0,0.17974683544303796,0.0,1.0,0.0,0.6206896551724138,0.0,29.0,0.009284639358520507,0.05517802238464355,99.0,0.016732986429956128
