accuracy,precision,recall,f1,train_time_sec,inference_time_sec,dataset,scenario,model,seed,state_count,density,unseen_window_count,detection_rate,mapping_accuracy,window,alphabet
0.5974547890154053,0.48372093023255813,0.3543441226575809,0.40904621435594885,0.010357379913330078,0.027405977249145508,SKAB_Fold3,Gaussian_Noise,Automata_W3_A4,7,26.0,0.07692307692307693,146.0,0.9135802469135802,0.5342465753424658,3.0,4.0
0.5344943067649028,0.40657439446366783,0.40034071550255534,0.4034334763948498,0.01009368896484375,0.07520389556884766,SKAB_Fold3,Gaussian_Noise,Automata_W3_A5,7,34.0,0.05795847750865052,330.0,0.7692307692307693,0.4636363636363636,3.0,5.0
0.5492297387809779,0.42950819672131146,0.4463373083475298,0.4377610693400167,0.010117053985595703,0.13376164436340332,SKAB_Fold3,Gaussian_Noise,Automata_W3_A6,7,40.0,0.05125,485.0,0.7729257641921398,0.465979381443299,3.0,6.0
0.5846016114592659,0.3707865168539326,0.25063291139240507,0.2990936555891239,0.00920724868774414,0.008192062377929688,SKAB_Fold3,Gaussian_Noise,Automata_W4_A3,7,32.0,0.0537109375,19.0,1.0,0.3157894736842105,4.0,3.0
0.6329453894359892,0.47863247863247865,0.4253164556962025,0.450402144772118,0.009128570556640625,0.10222220420837402,SKAB_Fold3,Gaussian_Noise,Automata_W4_A4,7,51.0,0.03652441368704344,182.0,0.9102564102564102,0.45054945054945056,4.0,4.0
0.4870188003581021,0.322,0.40759493670886077,0.35977653631284917,0.009386062622070312,0.3054637908935547,SKAB_Fold3,Gaussian_Noise,Automata_W4_A5,7,66.0,0.02800734618916437,343.0,0.7916666666666666,0.2915451895043732,4.0,5.0
0.6114592658907789,0.46408839779005523,0.6379746835443038,0.5373134328358209,0.009508609771728516,0.4886932373046875,SKAB_Fold3,Gaussian_Noise,Automata_W4_A6,7,79.0,0.023073225444640282,432.0,0.8356807511737089,0.4976851851851852,4.0,6.0
0.47191011235955055,0.3076923076923077,0.1518987341772152,0.2033898305084746,0.009066581726074219,0.030950307846069336,SKAB_Fold3,Gaussian_Noise,Automata_W5_A3,7,54.0,0.027777777777777776,51.0,0.9333333333333333,0.27450980392156865,5.0,3.0
0.6123595505617978,0.5710227272727273,0.5088607594936709,0.5381526104417671,0.00905609130859375,0.28128862380981445,SKAB_Fold3,Gaussian_Noise,Automata_W5_A4,7,99.0,0.016732986429956128,148.0,0.96875,0.4527027027027027,5.0,4.0
0.6,0.5384615384615384,0.6911392405063291,0.6053215077605322,0.009047269821166992,1.07122802734375,SKAB_Fold3,Gaussian_Noise,Automata_W5_A5,7,117.0,0.013733654759295786,359.0,0.9601990049751243,0.5543175487465181,5.0,5.0
0.5808988764044943,0.5202952029520295,0.7139240506329114,0.6019210245464247,0.009001970291137695,1.392974615097046,SKAB_Fold3,Gaussian_Noise,Automata_W5_A6,7,146.0,0.010696190654907112,349.0,0.9142857142857143,0.4498567335243553,5.0,6.0
0.43766937669376693,0.4375,0.17721518987341772,0.25225225225225223,0.008447408676147461,0.09681344032287598,SKAB_Fold3,Gaussian_Noise,Automata_W6_A3,7,82.0,0.017251635930993457,55.0,0.96,0.43636363636363634,6.0,3.0
0.5176151761517616,0.5506493506493506,0.5367088607594936,0.5435897435897435,0.008760929107666016,1.3277833461761475,SKAB_Fold3,Gaussian_Noise,Automata_W6_A4,7,160.0,0.0087890625,244.0,0.9859154929577465,0.5737704918032787,6.0,4.0
0.5474254742547425,0.5721040189125296,0.6126582278481013,0.5916870415647921,0.00862264633178711,2.5638113021850586,SKAB_Fold3,Gaussian_Noise,Automata_W6_A5,7,177.0,0.007756391841424878,355.0,0.9436619718309859,0.571830985915493,6.0,5.0
0.5487804878048781,0.554006968641115,0.8050632911392405,0.6563467492260062,0.008772134780883789,4.464664697647095,SKAB_Fold3,Gaussian_Noise,Automata_W6_A6,7,215.0,0.006316928069226609,469.0,0.984251968503937,0.535181236673774,6.0,6.0
0.6584985520160392,0.0,0.0,0.0,14.678142547607422,0.18039846420288086,SKAB_Fold3,Unseen,LSTM,7,,,,,,,
0.5867676542659835,0.3552158273381295,0.2576647097195042,0.29867674858223064,18.385730504989624,0.2156522274017334,SKAB_Fold3,Unseen,GRU,7,,,,,,,
0.6584985520160392,0.0,0.0,0.0,8.826871871948242,0.11062836647033691,SKAB_Fold3,Unseen,CNN1D,7,,,,,,,
0.5934360348292029,0.23684210526315788,0.015332197614991482,0.0288,0.010186910629272461,0.0027725696563720703,SKAB_Fold3,Unseen,Automata_W3_A3,7,17.0,0.11764705882352941,0.0,0.0,0.0,3.0,3.0
0.5914266577361018,0.3925233644859813,0.07155025553662692,0.12103746397694524,0.010346412658691406,0.0036809444427490234,SKAB_Fold3,Unseen,Automata_W3_A4,7,26.0,0.07692307692307693,7.0,0.0,0.14285714285714285,3.0,4.0
0.5914266577361018,0.2553191489361702,0.020442930153321975,0.03785488958990536,0.010003089904785156,0.0048029422760009766,SKAB_Fold3,Unseen,Automata_W3_A5,7,34.0,0.05795847750865052,11.0,0.75,0.2727272727272727,3.0,5.0
0.5860683188211654,0.3523809523809524,0.06303236797274275,0.1069364161849711,0.010125160217285156,0.005517244338989258,SKAB_Fold3,Unseen,Automata_W3_A6,7,40.0,0.05125,12.0,0.5,0.4166666666666667,3.0,6.0
0.6195165622202328,0.08333333333333333,0.007594936708860759,0.013921113689095127,0.009716510772705078,0.0026526451110839844,SKAB_Fold3,Unseen,Automata_W4_A3,7,32.0,0.0537109375,0.0,0.0,0.0,4.0,3.0
0.64816472694718,0.5125,0.10379746835443038,0.1726315789473684,0.009396553039550781,0.007654905319213867,SKAB_Fold3,Unseen,Automata_W4_A4,7,51.0,0.03652441368704344,10.0,0.0,0.1,4.0,4.0
0.6132497761862131,0.06976744186046512,0.007594936708860759,0.0136986301369863,0.00944375991821289,0.0075113773345947266,SKAB_Fold3,Unseen,Automata_W4_A5,7,66.0,0.02800734618916437,6.0,0.0,0.16666666666666666,4.0,5.0
0.6365264100268576,0.4444444444444444,0.11139240506329114,0.17813765182186234,0.00995779037475586,0.020581483840942383,SKAB_Fold3,Unseen,Automata_W4_A6,7,79.0,0.023073225444640282,21.0,0.8333333333333334,0.38095238095238093,4.0,6.0
0.5382022471910113,0.25,0.020253164556962026,0.03747072599531616,0.008810281753540039,0.007798910140991211,SKAB_Fold3,Unseen,Automata_W5_A3,7,54.0,0.027777777777777776,6.0,0.0,0.0,5.0,3.0
0.5988764044943821,0.6826923076923077,0.17974683544303796,0.2845691382765531,0.009063005447387695,0.054465293884277344,SKAB_Fold3,Unseen,Automata_W5_A4,7,99.0,0.016732986429956128,29.0,1.0,0.6206896551724138,5.0,4.0
0.5292134831460674,0.2692307692307692,0.035443037974683546,0.06263982102908278,0.009126663208007812,0.05824542045593262,SKAB_Fold3,Unseen,Automata_W5_A5,7,117.0,0.013733654759295786,26.0,0.8461538461538461,0.5,5.0,5.0
0.6348314606741573,0.8017241379310345,0.23544303797468355,0.3639921722113503,0.008902311325073242,0.12728667259216309,SKAB_Fold3,Unseen,Automata_W5_A6,7,146.0,0.010696190654907112,44.0,0.8387096774193549,0.6590909090909091,5.0,6.0
0.45934959349593496,0.45,0.04556962025316456,0.08275862068965517,0.008478879928588867,0.022105932235717773,SKAB_Fold3,Unseen,Automata_W6_A3,7,82.0,0.017251635930993457,8.0,1.0,1.0,6.0,3.0
0.5555555555555556,0.7964601769911505,0.22784810126582278,0.3543307086614173,0.00862264633178711,0.10571813583374023,SKAB_Fold3,Unseen,Automata_W6_A4,7,160.0,0.0087890625,23.0,0.9565217391304348,0.9565217391304348,6.0,4.0
0.47560975609756095,0.5645161290322581,0.08860759493670886,0.15317286652078774,0.008816719055175781,0.290393590927124,SKAB_Fold3,Unseen,Automata_W6_A5,7,177.0,0.007756391841424878,56.0,0.9090909090909091,0.5357142857142857,6.0,5.0
0.6111111111111112,0.9576271186440678,0.28607594936708863,0.4405458089668616,0.008803606033325195,0.33336520195007324,SKAB_Fold3,Unseen,Automata_W6_A6,7,215.0,0.006316928069226609,49.0,0.8163265306122449,0.8163265306122449,6.0,6.0
0.6584985520160392,0.0,0.0,0.0,14.666727304458618,0.18108725547790527,SKAB_Fold3,Original,LSTM,999,,,,,,,
0.6507017153040766,0.07317073170731707,0.0019569471624266144,0.0038119440914866584,18.52409553527832,0.21502137184143066,SKAB_Fold3,Original,GRU,999,,,,,,,
0.6584985520160392,0.0,0.0,0.0,12.7403244972229,0.11031675338745117,SKAB_Fold3,Original,CNN1D,999,,,,,,,
0.5934360348292029,0.23684210526315788,0.015332197614991482,0.0288,0.010061264038085938,0.0027840137481689453,SKAB_Fold3,Original,Automata_W3_A3,999,17.0,0.11764705882352941,0.0,0.0,0.0,3.0,3.0
0.5914266577361018,0.3925233644859813,0.07155025553662692,0.12103746397694524,0.010165691375732422,0.0036869049072265625,SKAB_Fold3,Original,Automata_W3_A4,999,26.0,0.07692307692307693,7.0,0.0,0.14285714285714285,3.0,4.0
0.5914266577361018,0.2553191489361702,0.020442930153321975,0.03785488958990536,0.01009678840637207,0.004715681076049805,SKAB_Fold3,Original,Automata_W3_A5,999,34.0,0.05795847750865052,11.0,0.75,0.2727272727272727,3.0,5.0
0.5860683188211654,0.3523809523809524,0.06303236797274275,0.1069364161849711,0.010074138641357422,0.005496025085449219,SKAB_Fold3,Original,Automata_W3_A6,999,40.0,0.05125,12.0,0.5,0.4166666666666667,3.0,6.0
0.6195165622202328,0.08333333333333333,0.007594936708860759,0.013921113689095127,0.009319543838500977,0.0025687217712402344,SKAB_Fold3,Original,Automata_W4_A3,999,32.0,0.0537109375,0.0,0.0,0.0,4.0,3.0
0.64816472694718,0.5125,0.10379746835443038,0.1726315789473684,0.009453058242797852,0.007951974868774414,SKAB_Fold3,Original,Automata_W4_A4,999,51.0,0.03652441368704344,10.0,0.0,0.1,4.0,4.0
0.6132497761862131,0.06976744186046512,0.007594936708860759,0.0136986301369863,0.009418725967407227,0.007726907730102539,SKAB_Fold3,Original,Automata_W4_A5,999,66.0,0.02800734618916437,6.0,0.0,0.16666666666666666,4.0,5.0
0.6365264100268576,0.4444444444444444,0.11139240506329114,0.17813765182186234,0.009576559066772461,0.021224498748779297,SKAB_Fold3,Original,Automata_W4_A6,999,79.0,0.023073225444640282,21.0,0.8333333333333334,0.38095238095238093,4.0,6.0
0.5382022471910113,0.25,0.020253164556962026,0.03747072599531616,0.008676767349243164,0.007631540298461914,SKAB_Fold3,Original,Automata_W5_A3,999,54.0,0.027777777777777776,6.0,0.0,0.0,5.0,3.0
0.5988764044943821,0.6826923076923077,0.17974683544303796,0.2845691382765531,0.009061098098754883,0.055030107498168945,SKAB_Fold3,Original,Automata_W5_A4,999,99.0,0.016732986429956128,29.0,1.0,0.6206896551724138,5.0,4.0
0.5292134831460674,0.2692307692307692,0.035443037974683546,0.06263982102908278,0.009143829345703125,0.058981895446777344,SKAB_Fold3,Original,Automata_W5_A5,999,117.0,0.013733654759295786,26.0,0.8461538461538461,0.5,5.0,5.0
0.6348314606741573,0.8017241379310345,0.23544303797468355,0.3639921722113503,0.009128093719482422,0.12916016578674316,SKAB_Fold3,Original,Automata_W5_A6,999,146.0,0.010696190654907112,44.0,0.8387096774193549,0.6590909090909091,5.0,6.0
0.45934959349593496,0.45,0.04556962025316456,0.08275862068965517,0.00875401496887207,0.022034883499145508,SKAB_Fold3,Original,Automata_W6_A3,999,82.0,0.017251635930993457,8.0,1.0,1.0,6.0,3.0
0.5555555555555556,0.7964601769911505,0.22784810126582278,0.3543307086614173,0.00857996940612793,0.10531783103942871,SKAB_Fold3,Original,Automata_W6_A4,999,160.0,0.0087890625,23.0,0.9565217391304348,0.9565217391304348,6.0,4.0
0.47560975609756095,0.5645161290322581,0.08860759493670886,0.15317286652078774,0.008624553680419922,0.2904658317565918,SKAB_Fold3,Original,Automata_W6_A5,999,177.0,0.007756391841424878,56.0,0.9090909090909091,0.5357142857142857,6.0,5.0
0.6111111111111112,0.9576271186440678,0.28607594936708863,0.4405458089668616,0.00897669792175293,0.33366823196411133,SKAB_Fold3,Original,Automata_W6_A6,999,215.0,0.006316928069226609,49.0,0.8163265306122449,0.8163265306122449,6.0,6.0
0.6584985520160392,0.0,0.0,0.0,14.734155893325806,0.18048548698425293,SKAB_Fold3,Gaussian_Noise,LSTM,999,,,,,,,
0.649587881488082,0.4609375,0.15394651011089366,0.23080684596577017,18.39755868911743,0.21500444412231445,SKAB_Fold3,Gaussian_Noise,GRU,999,,,,,,,
0.6584985520160392,0.5,0.08545335942596216,0.14596100278551533,9.816880464553833,0.11072731018066406,SKAB_Fold3,Gaussian_Noise,CNN1D,999,,,,,,,
0.6041527126590757,0.4945652173913043,0.3100511073253833,0.381151832460733,0.010082483291625977,0.005556583404541016,SKAB_Fold3,Gaussian_Noise,Automata_W3_A3,999,17.0,0.11764705882352941,28.0,1.0,0.6428571428571429,3.0,3.0
0.6101808439383791,0.5059101654846335,0.3645655877342419,0.42376237623762375,0.010160207748413086,0.023413658142089844,SKAB_Fold3,Gaussian_Noise,Automata_W3_A4,999,26.0,0.07692307692307693,140.0,0.8690476190476191,0.5642857142857143,3.0,4.0
0.5539182853315472,0.4317789291882556,0.42589437819420783,0.4288164665523156,0.010152101516723633,0.07142806053161621,SKAB_Fold3,Gaussian_Noise,Automata_W3_A5,999,34.0,0.05795847750865052,306.0,0.864516129032258,0.49673202614379086,3.0,5.0
0.5780308104487609,0.4634974533106961,0.46507666098807493,0.4642857142857143,0.010293722152709961,0.12307906150817871,SKAB_Fold3,Gaussian_Noise,Automata_W3_A6,999,40.0,0.05125,457.0,0.7903930131004366,0.4989059080962801,3.0,6.0
0.5980304386750224,0.39925373134328357,0.2708860759493671,0.32277526395173456,0.009345054626464844,0.014692544937133789,SKAB_Fold3,Gaussian_Noise,Automata_W4_A3,999,32.0,0.0537109375,37.0,0.8846153846153846,0.6216216216216216,4.0,3.0
0.6293643688451208,0.47112462006079026,0.3924050632911392,0.4281767955801105,0.009185314178466797,0.12802553176879883,SKAB_Fold3,Gaussian_Noise,Automata_W4_A4,999,51.0,0.03652441368704344,200.0,0.9247311827956989,0.505,4.0,4.0
0.5246195165622203,0.360082304526749,0.4430379746835443,0.39727582292849034,0.009494543075561523,0.28631138801574707,SKAB_Fold3,Gaussian_Noise,Automata_W4_A5,999,66.0,0.02800734618916437,315.0,0.8977272727272727,0.34285714285714286,4.0,5.0
0.6096687555953447,0.46265938069216755,0.6430379746835443,0.538135593220339,0.009771347045898438,0.4986257553100586,SKAB_Fold3,Gaussian_Noise,Automata_W4_A6,999,79.0,0.023073225444640282,426.0,0.8644859813084113,0.5,4.0,6.0
0.4786516853932584,0.3395348837209302,0.1848101265822785,0.23934426229508196,0.008821249008178711,0.01811981201171875,SKAB_Fold3,Gaussian_Noise,Automata_W5_A3,999,54.0,0.027777777777777776,22.0,0.9166666666666666,0.5,5.0,3.0
0.5741573033707865,0.5212765957446809,0.4962025316455696,0.5084306095979247,0.009007453918457031,0.4094119071960449,SKAB_Fold3,Gaussian_Noise,Automata_W5_A4,999,99.0,0.016732986429956128,195.0,1.0,0.46153846153846156,5.0,4.0
0.5314606741573034,0.4769874476987448,0.5772151898734177,0.5223367697594502,0.008919715881347656,1.103856086730957,SKAB_Fold3,Gaussian_Noise,Automata_W5_A5,999,117.0,0.013733654759295786,359.0,0.9530201342281879,0.40947075208913647,5.0,5.0
0.5831460674157304,0.5212765957446809,0.7443037974683544,0.6131386861313869,0.008998394012451172,1.7817294597625732,SKAB_Fold3,Gaussian_Noise,Automata_W5_A6,999,146.0,0.010696190654907112,416.0,0.9380952380952381,0.49038461538461536,5.0,6.0
0.3970189701897019,0.37244897959183676,0.1848101265822785,0.2470389170896785,0.008437633514404297,0.16205072402954102,SKAB_Fold3,Gaussian_Noise,Automata_W6_A3,999,82.0,0.017251635930993457,94.0,1.0,0.22340425531914893,6.0,3.0
0.5121951219512195,0.5507246376811594,0.4810126582278481,0.5135135135135135,0.009078025817871094,1.1907169818878174,SKAB_Fold3,Gaussian_Noise,Automata_W6_A4,999,160.0,0.0087890625,231.0,0.9699248120300752,0.5584415584415584,6.0,4.0
0.5433604336043361,0.5687203791469194,0.6075949367088608,0.587515299877601,0.00916290283203125,2.4708054065704346,SKAB_Fold3,Gaussian_Noise,Automata_W6_A5,999,177.0,0.007756391841424878,343.0,0.9593908629441624,0.5510204081632653,6.0,5.0
0.524390243902439,0.5402930402930403,0.7468354430379747,0.6269925611052072,0.008800268173217773,4.409638166427612,SKAB_Fold3,Gaussian_Noise,Automata_W6_A6,999,215.0,0.006316928069226609,460.0,0.948,0.5173913043478261,6.0,6.0
0.6584985520160392,0.0,0.0,0.0,14.8088698387146,0.18063592910766602,SKAB_Fold3,Unseen,LSTM,999,,,,,,,
0.6584985520160392,0.0,0.0,0.0,18.415990591049194,0.21523380279541016,SKAB_Fold3,Unseen,GRU,999,,,,,,,
0.6584985520160392,0.0,0.0,0.0,8.818974733352661,0.11048030853271484,SKAB_Fold3,Unseen,CNN1D,999,,,,,,,
0.5934360348292029,0.23684210526315788,0.015332197614991482,0.0288,0.010014533996582031,0.0027208328247070312,SKAB_Fold3,Unseen,Automata_W3_A3,999,17.0,0.11764705882352941,0.0,0.0,0.0,3.0,3.0
0.5914266577361018,0.3925233644859813,0.07155025553662692,0.12103746397694524,0.010242938995361328,0.0037462711334228516,SKAB_Fold3,Unseen,Automata_W3_A4,999,26.0,0.07692307692307693,7.0,0.0,0.14285714285714285,3.0,4.0
0.5914266577361018,0.2553191489361702,0.020442930153321975,0.03785488958990536,0.010526657104492188,0.004747152328491211,SKAB_Fold3,Unseen,Automata_W3_A5,999,34.0,0.05795847750865052,11.0,0.75,0.2727272727272727,3.0,5.0
0.5860683188211654,0.3523809523809524,0.06303236797274275,0.1069364161849711,0.010269880294799805,0.005448102951049805,SKAB_Fold3,Unseen,Automata_W3_A6,999,40.0,0.05125,12.0,0.5,0.4166666666666667,3.0,6.0
0.6195165622202328,0.08333333333333333,0.007594936708860759,0.013921113689095127,0.009403228759765625,0.0026230812072753906,SKAB_Fold3,Unseen,Automata_W4_A3,999,32.0,0.0537109375,0.0,0.0,0.0,4.0,3.0
0.64816472694718,0.5125,0.10379746835443038,0.1726315789473684,0.009366273880004883,0.0076944828033447266,SKAB_Fold3,Unseen,Automata_W4_A4,999,51.0,0.03652441368704344,10.0,0.0,0.1,4.0,4.0
0.6132497761862131,0.06976744186046512,0.007594936708860759,0.0136986301369863,0.00951385498046875,0.007474422454833984,SKAB_Fold3,Unseen,Automata_W4_A5,999,66.0,0.02800734618916437,6.0,0.0,0.16666666666666666,4.0,5.0
0.6365264100268576,0.4444444444444444,0.11139240506329114,0.17813765182186234,0.009573221206665039,0.02028965950012207,SKAB_Fold3,Unseen,Automata_W4_A6,999,79.0,0.023073225444640282,21.0,0.8333333333333334,0.38095238095238093,4.0,6.0
0.5382022471910113,0.25,0.020253164556962026,0.03747072599531616,0.008787393569946289,0.007606983184814453,SKAB_Fold3,Unseen,Automata_W5_A3,999,54.0,0.027777777777777776,6.0,0.0,0.0,5.0,3.0
0.5988764044943821,0.6826923076923077,0.17974683544303796,0.2845691382765531,0.009079217910766602,0.05437731742858887,SKAB_Fold3,Unseen,Automata_W5_A4,999,99.0,0.016732986429956128,29.0,1.0,0.6206896551724138,5.0,4.0
0.5292134831460674,0.2692307692307692,0.035443037974683546,0.06263982102908278,0.008849620819091797,0.05800652503967285,SKAB_Fold3,Unseen,Automata_W5_A5,999,117.0,0.013733654759295786,26.0,0.8461538461538461,0.5,5.0,5.0
0.6348314606741573,0.8017241379310345,0.23544303797468355,0.3639921722113503,0.00923919677734375,0.12804579734802246,SKAB_Fold3,Unseen,Automata_W5_A6,999,146.0,0.010696190654907112,44.0,0.8387096774193549,0.6590909090909091,5.0,6.0
0.45934959349593496,0.45,0.04556962025316456,0.08275862068965517,0.008490562438964844,0.022780656814575195,SKAB_Fold3,Unseen,Automata_W6_A3,999,82.0,0.017251635930993457,8.0,1.0,1.0,6.0,3.0
0.5555555555555556,0.7964601769911505,0.22784810126582278,0.3543307086614173,0.008605241775512695,0.10545206069946289,SKAB_Fold3,Unseen,Automata_W6_A4,999,160.0,0.0087890625,23.0,0.9565217391304348,0.9565217391304348,6.0,4.0
0.47560975609756095,0.5645161290322581,0.08860759493670886,0.15317286652078774,0.008836507797241211,0.29170775413513184,SKAB_Fold3,Unseen,Automata_W6_A5,999,177.0,0.007756391841424878,56.0,0.9090909090909091,0.5357142857142857,6.0,5.0
0.6111111111111112,0.9576271186440678,0.28607594936708863,0.4405458089668616,0.009055852890014648,0.33137941360473633,SKAB_Fold3,Unseen,Automata_W6_A6,999,215.0,0.006316928069226609,49.0,0.8163265306122449,0.8163265306122449,6.0,6.0
0.6936794582392777,0.6133209990749307,0.41385767790262173,0.4942228848304137,14.74535608291626,0.179595947265625,SKAB_Fold4,Original,LSTM,42,,,,,,,
0.4945823927765237,0.3930131004366812,0.7303370786516854,0.5110286088665648,18.437275886535645,0.2133800983428955,SKAB_Fold4,Original,GRU,42,,,,,,,
0.6909706546275395,0.9957446808510638,0.14606741573033707,0.2547632008709853,8.859002828598022,0.11004304885864258,SKAB_Fold4,Original,CNN1D,42,,,,,,,
0.5145960624575696,0.19047619047619047,0.005698005698005698,0.011065006915629323,0.010292530059814453,0.0031380653381347656,SKAB_Fold4,Original,Automata_W3_A3,42,17.0,0.11764705882352941,4.0,1.0,1.0,3.0,3.0
0.5322471147318398,0.6585365853658537,0.038461538461538464,0.07267833109017496,0.01003265380859375,0.004059553146362305,SKAB_Fold4,Original,Automata_W3_A4,42,26.0,0.07692307692307693,8.0,0.75,0.625,3.0,4.0
0.5247793618465716,0.5185185185185185,0.039886039886039885,0.07407407407407407,0.01021432876586914,0.004955291748046875,SKAB_Fold4,Original,Automata_W3_A5,42,32.0,0.0595703125,12.0,0.8571428571428571,0.5833333333333334,3.0,5.0
0.5003394433129668,0.3068181818181818,0.038461538461538464,0.06835443037974684,0.010065555572509766,0.004778146743774414,SKAB_Fold4,Original,Automata_W3_A6,42,40.0,0.051875,8.0,0.75,0.375,3.0,6.0
0.632486388384755,0.2727272727272727,0.015189873417721518,0.02877697841726619,0.009378671646118164,0.0042324066162109375,SKAB_Fold4,Original,Automata_W4_A3,42,33.0,0.05325987144168962,5.0,1.0,1.0,4.0,3.0
0.6079854809437386,0.12244897959183673,0.015189873417721518,0.02702702702702703,0.00951242446899414,0.010752201080322266,SKAB_Fold4,Original,Automata_W4_A4,42,52.0,0.03550295857988166,12.0,0.8333333333333334,0.5833333333333334,4.0,4.0
0.6061705989110708,0.0851063829787234,0.010126582278481013,0.01809954751131222,0.009760618209838867,0.01354360580444336,SKAB_Fold4,Original,Automata_W4_A5,42,60.0,0.030555555555555555,13.0,0.5714285714285714,0.38461538461538464,4.0,5.0
0.6288566243194192,0.43137254901960786,0.11139240506329114,0.17706237424547283,0.009586811065673828,0.013667583465576172,SKAB_Fold4,Original,Automata_W4_A6,42,84.0,0.021400226757369613,11.0,0.8333333333333334,0.5454545454545454,4.0,6.0
0.5546697038724373,0.5714285714285714,0.04050632911392405,0.07565011820330969,0.008940696716308594,0.022989749908447266,SKAB_Fold4,Original,Automata_W5_A3,42,52.0,0.028106508875739646,16.0,1.0,1.0,5.0,3.0
0.5091116173120729,0.17857142857142858,0.02531645569620253,0.04434589800443459,0.009032726287841797,0.03846430778503418,SKAB_Fold4,Original,Automata_W5_A4,42,94.0,0.017768220914440924,16.0,0.625,0.625,5.0,4.0
0.5250569476082004,0.2708333333333333,0.03291139240506329,0.05869074492099323,0.008955240249633789,0.05030488967895508,SKAB_Fold4,Original,Automata_W5_A5,42,101.0,0.015390647975688659,22.0,0.6875,0.5,5.0,5.0
0.5865603644646925,0.6777777777777778,0.15443037974683543,0.2515463917525773,0.008874654769897461,0.07872390747070312,SKAB_Fold4,Original,Automata_W5_A6,42,143.0,0.010611765856521101,28.0,0.8928571428571429,0.8928571428571429,5.0,6.0
0.4697802197802198,0.6363636363636364,0.053164556962025315,0.09813084112149532,0.008549213409423828,0.052572011947631836,SKAB_Fold4,Original,Automata_W6_A3,42,69.0,0.017853392144507457,19.0,1.0,1.0,6.0,3.0
0.4381868131868132,0.36,0.04556962025316456,0.08089887640449438,0.008881807327270508,0.1368398666381836,SKAB_Fold4,Original,Automata_W6_A4,42,151.0,0.009736415069514495,26.0,0.9,0.7307692307692307,6.0,4.0
0.46565934065934067,0.5405405405405406,0.10126582278481013,0.17057569296375266,0.008974790573120117,0.18963909149169922,SKAB_Fold4,Original,Automata_W6_A5,42,156.0,0.009040105193951348,34.0,0.9285714285714286,0.7647058823529411,6.0,5.0
0.5590659340659341,0.7983870967741935,0.25063291139240507,0.3815028901734104,0.008895635604858398,0.3762788772583008,SKAB_Fold4,Original,Automata_W6_A6,42,202.0,0.006641505734731889,59.0,0.8813559322033898,0.8813559322033898,6.0,6.0
0.6896162528216704,0.5859197577592733,0.48314606741573035,0.5295928840232638,14.710261106491089,0.1784214973449707,SKAB_Fold4,Gaussian_Noise,LSTM,42,,,,,,,
0.6896162528216704,0.5814788226848528,0.5056179775280899,0.5409015025041736,18.401509284973145,0.2135462760925293,SKAB_Fold4,Gaussian_Noise,GRU,42,,,,,,,
0.6930022573363431,0.6102003642987249,0.418227215980025,0.4962962962962963,10.812898635864258,0.10940957069396973,SKAB_Fold4,Gaussian_Noise,CNN1D,42,,,,,,,
0.43380855397148677,0.32989690721649484,0.18233618233618235,0.23486238532110093,0.0102996826171875,0.0035512447357177734,SKAB_Fold4,Gaussian_Noise,Automata_W3_A3,42,17.0,0.11764705882352941,9.0,1.0,0.4444444444444444,3.0,3.0
0.4677528852681602,0.3848314606741573,0.19515669515669515,0.2589792060491493,0.01000070571899414,0.01840519905090332,SKAB_Fold4,Gaussian_Noise,Automata_W3_A4,42,26.0,0.07692307692307693,102.0,0.8928571428571429,0.30392156862745096,3.0,4.0
0.4222674813306178,0.3699825479930192,0.301994301994302,0.3325490196078431,0.010295867919921875,0.06678986549377441,SKAB_Fold4,Gaussian_Noise,Automata_W3_A5,42,32.0,0.0595703125,363.0,0.9274193548387096,0.36363636363636365,3.0,5.0
0.4304141208418194,0.3690248565965583,0.27492877492877493,0.31510204081632653,0.010342597961425781,0.10027837753295898,SKAB_Fold4,Gaussian_Noise,Automata_W3_A6,42,40.0,0.051875,338.0,0.8290598290598291,0.378698224852071,3.0,6.0
0.382032667876588,0.020134228187919462,0.015189873417721518,0.017316017316017316,0.009195804595947266,0.00420832633972168,SKAB_Fold4,Gaussian_Noise,Automata_W4_A3,42,33.0,0.05325987144168962,5.0,1.0,1.0,4.0,3.0
0.5217785843920145,0.2,0.11139240506329114,0.14308943089430895,0.009308576583862305,0.06415820121765137,SKAB_Fold4,Gaussian_Noise,Automata_W4_A4,42,52.0,0.03550295857988166,91.0,0.8,0.2087912087912088,4.0,4.0
0.5272232304900182,0.3648068669527897,0.43037974683544306,0.3948896631823461,0.009415388107299805,0.29122161865234375,SKAB_Fold4,Gaussian_Noise,Automata_W4_A5,42,60.0,0.030555555555555555,362.0,0.9794520547945206,0.46685082872928174,4.0,5.0
0.4165154264972777,0.24898785425101214,0.31139240506329113,0.27671541057367827,0.009404659271240234,0.3470888137817383,SKAB_Fold4,Gaussian_Noise,Automata_W4_A6,42,84.0,0.021400226757369613,253.0,1.0,0.13438735177865613,4.0,6.0
0.3132118451025057,0.06666666666666667,0.04050632911392405,0.050393700787401574,0.00946187973022461,0.09943842887878418,SKAB_Fold4,Gaussian_Noise,Automata_W5_A3,42,52.0,0.028106508875739646,113.0,1.0,0.13274336283185842,5.0,3.0
